日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/25,08:43,08:47,-4,早着 -4分,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/25,08:43,08:40,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:43,08:41,2,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:43,08:43,0,定時,89,旭町（開南・国場向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:44,08:42,2,定時,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:44,08:48,-4,早着 -4分,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/25,08:44,08:43,1,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:44,08:37,7,遅延 +7分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1364,沖縄バス
2026/08/25,08:45,08:42,3,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:45,08:39,6,遅延 +6分,89,西壷川（開南・国場向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:46,08:44,2,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:47,08:46,1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:47,08:45,2,定時,89,壺川（開南・国場向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:47,08:44,3,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:48,08:45,3,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:48,08:48,0,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:48,08:46,2,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/25,08:49,08:46,3,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:49,08:48,1,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:50,08:50,0,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1334,琉球バス交通
2026/08/25,08:50,08:46,4,遅延 +4分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/25,08:50,08:47,3,定時,89,我那覇（那覇方面）,沖縄200か1523,琉球バス交通
2026/08/25,08:50,08:49,1,定時,89,田原（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:51,08:50,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:51,08:50,1,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1691,琉球バス交通
2026/08/25,08:51,08:52,-1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:51,08:46,5,遅延 +5分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:51,08:43,8,遅延 +8分,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1364,沖縄バス
2026/08/25,08:52,08:53,-1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:52,08:46,6,遅延 +6分,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:53,08:49,4,遅延 +4分,89,名嘉地（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:53,08:46,7,遅延 +7分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:54,08:54,0,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:54,08:46,8,遅延 +8分,89,高良（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:55,08:52,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:55,08:46,9,遅延 +9分,89,金城（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:56,08:56,0,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:56,08:52,4,遅延 +4分,89,新町入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:57,08:53,4,遅延 +4分,89,第二ゲート（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:57,08:55,2,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1362,沖縄バス
2026/08/25,08:57,08:57,0,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1334,琉球バス交通
2026/08/25,08:57,08:57,0,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/25,08:57,08:54,3,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/25,08:57,08:57,0,定時,89,公園前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/25,08:57,08:58,-1,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1334,琉球バス交通
2026/08/26,07:00,07:05,-5,早着 -5分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/26,07:00,07:00,0,定時,89,翁長（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:00,07:01,-1,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:00,06:53,7,遅延 +7分,89,西壷川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:00,06:59,1,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/26,07:01,07:00,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:01,07:05,-4,早着 -4分,89,壺川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:01,07:01,0,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/26,07:02,07:02,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:02,07:02,0,定時,89,田原（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:03,06:56,7,遅延 +7分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/26,07:03,07:03,0,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:03,07:06,-3,早着 -3分,89,農協会館前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:03,06:57,6,遅延 +6分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か 930,沖縄バス
2026/08/26,07:04,07:03,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:04,07:01,3,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:04,07:07,-3,早着 -3分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:04,07:04,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:05,07:01,4,遅延 +4分,89,金城（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:05,07:08,-3,早着 -3分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1691,琉球バス交通
2026/08/26,07:05,07:01,4,遅延 +4分,89,那覇バスターミナル　おりば G,沖縄230あ 1362,沖縄バス
2026/08/26,07:05,07:05,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/26,07:06,07:05,1,定時,89,我那覇（那覇方面）,沖縄200か911,琉球バス交通
2026/08/26,07:07,07:06,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か 931,沖縄バス
2026/08/26,07:07,07:07,0,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1365,沖縄バス
2026/08/26,07:07,07:07,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/26,07:07,07:06,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:07,07:11,-4,早着 -4分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:08,07:08,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/26,07:08,07:08,0,定時,89,公園前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:08,07:11,-3,早着 -3分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:09,07:11,-2,早着 -2分,89,高良（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:09,07:09,0,定時,89,糸満入口（那覇・沖水向け）,沖縄200か 931,沖縄バス
2026/08/26,07:09,07:14,-5,早着 -5分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:10,07:15,-5,早着 -5分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1691,琉球バス交通
2026/08/26,07:11,07:10,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/26,07:11,07:09,2,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:11,07:11,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1365,沖縄バス
2026/08/26,07:11,07:10,1,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:12,07:11,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/26,07:12,07:12,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/26,07:12,07:13,-1,定時,89,旭町（開南・国場向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:13,07:13,0,定時,89,糸満西区（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/26,07:13,07:11,2,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:13,07:11,2,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:13,07:10,3,定時,89,西壷川（開南・国場向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:13,07:13,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/26,07:13,07:13,0,定時,89,潮平（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:14,07:15,-1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/26,07:14,07:13,1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:14,07:16,-2,早着 -2分,89,壺川（開南・国場向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:16,07:17,-1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:16,07:17,-1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:16,07:18,-2,早着 -2分,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:17,07:16,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:17,07:15,2,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:17,07:19,-2,早着 -2分,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:17,07:18,-1,定時,89,西崎小学校入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:18,07:19,-1,定時,89,工業団地入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:18,07:16,2,定時,89,田原（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:18,07:20,-2,早着 -2分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1365,沖縄バス
2026/08/26,07:19,07:16,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:19,07:20,-1,定時,89,西崎二丁目（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:19,07:18,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:20,07:17,3,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:20,07:17,3,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:21,07:19,2,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:21,07:22,-1,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:21,07:19,2,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:22,07:23,-1,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:22,07:20,2,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:22,07:17,5,遅延 +5分,89,金城（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:22,07:17,5,遅延 +5分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:23,07:21,2,定時,89,我那覇（那覇方面）,沖縄200か 931,沖縄バス
2026/08/26,07:23,07:26,-3,早着 -3分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:24,07:25,-1,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄200か912,琉球バス交通
2026/08/26,07:24,07:23,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:25,07:27,-2,早着 -2分,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1365,沖縄バス
2026/08/26,07:25,07:25,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:25,07:27,-2,早着 -2分,89,阿波根（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:25,07:21,4,遅延 +4分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か911,琉球バス交通
2026/08/26,07:26,07:26,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:26,07:27,-1,定時,89,高良（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:26,07:23,3,定時,89,公園前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:27,07:27,0,定時,89,翁長（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:28,07:26,2,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:28,07:27,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:28,07:27,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:28,07:29,-1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:29,07:28,1,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:29,07:26,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:29,07:26,3,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:29,07:29,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1365,沖縄バス
2026/08/26,07:30,07:30,0,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:30,07:28,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:31,07:30,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:31,07:31,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:32,07:31,1,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:32,07:29,3,定時,89,旭町（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/26,07:32,07:23,9,遅延 +9分,89,西壷川（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/26,07:33,07:32,1,定時,89,我那覇（那覇方面）,沖縄200か912,琉球バス交通
2026/08/26,07:33,07:32,1,定時,89,壺川（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/26,07:34,07:34,0,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:34,07:30,4,遅延 +4分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:34,07:29,5,遅延 +5分,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:35,07:34,1,定時,89,翁長（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:35,07:32,3,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:35,07:35,0,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:35,07:34,1,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:36,07:34,2,定時,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:36,07:29,7,遅延 +7分,89,高良（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:36,07:36,0,定時,89,田原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:36,07:35,1,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/26,07:37,07:37,0,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か911,琉球バス交通
2026/08/26,07:38,07:37,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:38,07:38,0,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:38,07:29,9,遅延 +9分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:39,07:38,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:39,07:40,-1,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:39,07:29,10,遅延 +10分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/26,07:39,07:40,-1,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:40,07:41,-1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:40,07:39,1,定時,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:40,07:42,-2,早着 -2分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:41,07:46,-5,早着 -5分,89,金城（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:41,07:46,-5,早着 -5分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/26,07:42,07:42,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:42,07:40,2,定時,89,我那覇（那覇方面）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:42,07:42,0,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か 931,沖縄バス
2026/08/26,07:42,07:43,-1,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/26,07:43,07:43,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:43,07:42,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:43,07:44,-1,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か911,琉球バス交通
2026/08/26,07:43,07:44,-1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:43,07:45,-2,早着 -2分,89,公園前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:44,07:44,0,定時,89,糸満西区（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:44,07:46,-2,早着 -2分,89,高良（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:44,07:47,-3,早着 -3分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:44,07:44,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:45,07:45,0,定時,89,糸満入口（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:46,07:46,0,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:46,07:46,0,定時,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:47,07:47,0,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:47,07:47,0,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:48,07:48,0,定時,89,潮平（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:48,07:48,0,定時,89,田原（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:49,07:49,0,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:50,07:51,-1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:50,07:50,0,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:50,07:50,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1365,沖縄バス
2026/08/26,07:51,07:50,1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:51,07:54,-3,早着 -3分,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:52,07:55,-3,早着 -3分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/26,07:52,07:51,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:52,07:50,2,定時,89,金城（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:52,07:53,-1,定時,89,旭町（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/26,07:53,07:51,2,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:54,07:54,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:54,07:40,14,遅延 +14分,89,西壷川（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/26,07:55,07:55,0,定時,89,田原（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:55,07:55,0,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/26,07:55,07:54,1,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か912,琉球バス交通
2026/08/26,07:55,07:56,-1,定時,89,壺川（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/26,07:56,07:55,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/26,07:56,07:57,-1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:56,07:55,1,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/26,07:57,07:56,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/26,07:57,08:02,-5,早着 -5分,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:57,07:57,0,定時,89,公園前（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/26,07:58,07:57,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/26,07:58,07:58,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,07:59,07:58,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/26,07:59,08:02,-3,早着 -3分,89,金城（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,07:59,07:58,1,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,07:59,07:59,0,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/26,08:00,07:59,1,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/26,08:00,07:59,1,定時,89,我那覇（那覇方面）,沖縄200か1590,琉球バス交通
2026/08/26,08:00,08:01,-1,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1363 ,沖縄バス
2026/08/26,08:01,08:01,0,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,08:01,08:02,-1,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か912,琉球バス交通
2026/08/26,08:01,08:01,0,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か 931,沖縄バス
2026/08/26,08:02,08:02,0,定時,89,高良（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/26,08:02,08:04,-2,早着 -2分,89,公園前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/26,08:02,08:01,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/26,08:03,08:02,1,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/26,08:03,08:04,-1,定時,89,旭町（開南・国場向け）,沖縄200か912,琉球バス交通
2026/08/26,08:04,08:05,-1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
